subject_ID,trial_no,stim_condition,answer,percept_resp,conf_resp,correct,percept_rt,conf_rt,stim_size,stim_dur,stim_contrast,stim_tilt_diff,text_stim_condition
16,511,3,0,0,3,1,440.0,115.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,512,2,1,1,3,1,273.0,107.0,225.0,100.0,0.75,3.222115514676045,size_high
16,513,6,1,1,3,1,385.0,82.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,514,7,0,1,3,0,282.0,78.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,515,9,1,1,3,1,413.0,216.0,150.0,100.0,0.75,3.222115514676045,baseline
16,516,9,1,1,3,1,285.0,74.0,150.0,100.0,0.75,3.222115514676045,baseline
16,517,5,0,1,3,0,340.0,122.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,518,1,0,1,3,0,685.0,74.0,75.0,100.0,0.75,3.222115514676045,size_low
16,519,9,0,1,3,0,285.0,83.0,150.0,100.0,0.75,3.222115514676045,baseline
16,520,2,1,1,3,1,323.0,89.0,225.0,100.0,0.75,3.222115514676045,size_high
16,521,3,1,1,3,1,390.0,74.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,522,7,1,1,3,1,300.0,88.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,523,2,0,1,3,0,447.0,89.0,225.0,100.0,0.75,3.222115514676045,size_high
16,524,4,1,1,3,1,287.0,77.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,525,4,1,1,3,1,343.0,67.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,526,4,0,0,2,1,758.0,1404.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,527,2,0,1,2,0,3892.0,356.0,225.0,100.0,0.75,3.222115514676045,size_high
16,528,5,0,0,3,1,579.0,80.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,529,9,1,1,2,1,872.0,158.0,150.0,100.0,0.75,3.222115514676045,baseline
16,530,2,0,1,3,0,433.0,58.0,225.0,100.0,0.75,3.222115514676045,size_high
16,531,7,0,1,3,0,247.0,64.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,532,8,0,0,3,1,328.0,80.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,533,9,1,1,3,1,241.0,77.0,150.0,100.0,0.75,3.222115514676045,baseline
16,534,2,1,1,3,1,157.0,72.0,225.0,100.0,0.75,3.222115514676045,size_high
16,535,2,1,1,3,1,146.0,70.0,225.0,100.0,0.75,3.222115514676045,size_high
16,536,4,0,0,3,1,235.0,82.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,537,9,1,1,3,1,418.0,66.0,150.0,100.0,0.75,3.222115514676045,baseline
16,538,5,0,1,3,0,254.0,60.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,539,9,1,1,3,1,179.0,82.0,150.0,100.0,0.75,3.222115514676045,baseline
16,540,6,0,1,3,0,258.0,58.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,541,3,1,1,3,1,172.0,90.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,542,7,1,1,3,1,159.0,70.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,543,7,0,1,3,0,75.0,75.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,544,5,0,0,3,1,303.0,83.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,545,2,1,1,3,1,179.0,91.0,225.0,100.0,0.75,3.222115514676045,size_high
16,546,9,1,1,3,1,178.0,78.0,150.0,100.0,0.75,3.222115514676045,baseline
16,547,6,1,1,3,1,91.0,88.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,548,9,0,1,3,0,93.0,76.0,150.0,100.0,0.75,3.222115514676045,baseline
16,549,5,1,1,3,1,238.0,81.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,550,2,0,1,3,0,235.0,108.0,225.0,100.0,0.75,3.222115514676045,size_high
16,551,3,1,1,3,1,369.0,179.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,552,9,1,1,3,1,550.0,77.0,150.0,100.0,0.75,3.222115514676045,baseline
16,553,1,1,1,2,1,452.0,89.0,75.0,100.0,0.75,3.222115514676045,size_low
16,554,1,0,0,2,1,475.0,91.0,75.0,100.0,0.75,3.222115514676045,size_low
16,555,3,1,1,2,1,375.0,77.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,556,7,1,1,2,1,291.0,99.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,557,9,1,1,2,1,292.0,93.0,150.0,100.0,0.75,3.222115514676045,baseline
16,558,1,1,1,2,1,313.0,66.0,75.0,100.0,0.75,3.222115514676045,size_low
16,559,6,0,1,2,0,495.0,93.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,560,6,0,1,2,0,329.0,102.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,561,9,1,0,2,0,750.0,95.0,150.0,100.0,0.75,3.222115514676045,baseline
16,562,6,1,1,2,1,429.0,84.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,563,6,0,1,2,0,396.0,101.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,564,7,1,1,2,1,447.0,56.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,565,5,1,1,2,1,894.0,181.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,566,4,0,0,2,1,562.0,82.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,567,5,1,1,2,1,477.0,105.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,568,7,0,1,2,0,422.0,99.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,569,2,1,1,2,1,311.0,95.0,225.0,100.0,0.75,3.222115514676045,size_high
16,570,5,1,1,2,1,311.0,62.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,571,4,0,0,3,1,201.0,152.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,572,1,0,0,3,1,404.0,97.0,75.0,100.0,0.75,3.222115514676045,size_low
16,573,9,1,1,2,1,323.0,81.0,150.0,100.0,0.75,3.222115514676045,baseline
16,574,9,0,1,2,0,241.0,128.0,150.0,100.0,0.75,3.222115514676045,baseline
16,575,3,0,0,2,1,1005.0,124.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,576,8,1,1,2,1,377.0,80.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,577,8,1,1,2,1,456.0,98.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,578,6,1,1,2,1,198.0,96.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,579,9,0,0,2,1,514.0,84.0,150.0,100.0,0.75,3.222115514676045,baseline
16,580,2,0,0,2,1,395.0,85.0,225.0,100.0,0.75,3.222115514676045,size_high
16,581,8,0,0,2,1,253.0,83.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,582,1,0,0,2,1,479.0,74.0,75.0,100.0,0.75,3.222115514676045,size_low
16,583,9,1,1,2,1,398.0,103.0,150.0,100.0,0.75,3.222115514676045,baseline
16,584,8,1,1,2,1,280.0,101.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,585,6,0,0,2,1,404.0,92.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,586,6,1,1,2,1,274.0,95.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,587,4,1,1,2,1,147.0,93.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,588,6,1,1,2,1,297.0,68.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,589,7,0,1,2,0,227.0,86.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,590,3,0,1,2,0,380.0,198.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,591,2,0,0,2,1,421.0,80.0,225.0,100.0,0.75,3.222115514676045,size_high
16,592,9,1,1,2,1,397.0,78.0,150.0,100.0,0.75,3.222115514676045,baseline
16,593,3,0,0,2,1,471.0,82.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,594,5,1,1,2,1,363.0,86.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,595,1,1,1,2,1,376.0,55.0,75.0,100.0,0.75,3.222115514676045,size_low
16,596,2,0,0,2,1,503.0,54.0,225.0,100.0,0.75,3.222115514676045,size_high
16,597,3,1,0,2,0,539.0,90.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,598,1,0,0,2,1,611.0,89.0,75.0,100.0,0.75,3.222115514676045,size_low
16,599,5,1,1,2,1,540.0,65.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,600,2,0,0,2,1,385.0,85.0,225.0,100.0,0.75,3.222115514676045,size_high
16,601,6,1,1,2,1,456.0,121.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,602,7,0,0,2,1,434.0,83.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,603,8,1,1,2,1,378.0,85.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,604,3,1,0,2,0,564.0,66.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,605,2,0,0,2,1,688.0,66.0,225.0,100.0,0.75,3.222115514676045,size_high
16,606,4,1,1,2,1,331.0,90.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,607,5,1,1,2,1,438.0,58.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,608,5,1,1,2,1,445.0,94.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,609,9,1,1,2,1,394.0,100.0,150.0,100.0,0.75,3.222115514676045,baseline
16,610,6,0,0,2,1,367.0,89.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,611,6,0,0,2,1,403.0,93.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,612,3,1,0,2,0,457.0,110.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,613,9,0,0,2,1,985.0,96.0,150.0,100.0,0.75,3.222115514676045,baseline
16,614,3,0,0,2,1,500.0,99.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,615,9,0,1,2,0,441.0,84.0,150.0,100.0,0.75,3.222115514676045,baseline
16,616,9,1,1,2,1,334.0,101.0,150.0,100.0,0.75,3.222115514676045,baseline
16,617,8,0,0,2,1,475.0,102.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,618,7,1,0,2,0,833.0,75.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,619,2,0,0,2,1,1020.0,105.0,225.0,100.0,0.75,3.222115514676045,size_high
16,620,7,1,1,2,1,559.0,91.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,621,7,0,1,2,0,428.0,110.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,622,5,0,1,2,0,419.0,95.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,623,9,1,1,2,1,1007.0,142.0,150.0,100.0,0.75,3.222115514676045,baseline
16,624,9,0,1,2,0,914.0,142.0,150.0,100.0,0.75,3.222115514676045,baseline
16,625,5,1,1,2,1,431.0,92.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,626,9,0,1,2,0,356.0,93.0,150.0,100.0,0.75,3.222115514676045,baseline
16,627,5,0,0,2,1,480.0,95.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,628,4,1,1,2,1,610.0,94.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,629,8,0,0,2,1,330.0,86.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,630,5,1,1,2,1,332.0,77.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,631,8,1,1,2,1,293.0,66.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,632,9,0,0,2,1,316.0,93.0,150.0,100.0,0.75,3.222115514676045,baseline
16,633,7,0,1,2,0,1093.0,66.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,634,1,0,0,2,1,537.0,61.0,75.0,100.0,0.75,3.222115514676045,size_low
16,635,8,1,1,2,1,358.0,83.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,636,9,0,0,2,1,329.0,89.0,150.0,100.0,0.75,3.222115514676045,baseline
16,637,9,0,0,2,1,387.0,97.0,150.0,100.0,0.75,3.222115514676045,baseline
16,638,3,1,0,2,0,374.0,84.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,639,8,1,1,2,1,461.0,91.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,640,9,0,0,2,1,355.0,86.0,150.0,100.0,0.75,3.222115514676045,baseline
16,641,4,1,1,3,1,158.0,119.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,642,1,0,1,2,0,415.0,79.0,75.0,100.0,0.75,3.222115514676045,size_low
16,643,5,1,1,2,1,294.0,84.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,644,2,0,1,2,0,275.0,67.0,225.0,100.0,0.75,3.222115514676045,size_high
16,645,2,0,1,2,0,311.0,84.0,225.0,100.0,0.75,3.222115514676045,size_high
16,646,9,0,0,2,1,834.0,75.0,150.0,100.0,0.75,3.222115514676045,baseline
16,647,2,1,1,2,1,279.0,97.0,225.0,100.0,0.75,3.222115514676045,size_high
16,648,9,1,1,2,1,208.0,100.0,150.0,100.0,0.75,3.222115514676045,baseline
16,649,3,0,0,2,1,778.0,100.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,650,5,0,0,2,1,415.0,96.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,651,5,0,0,2,1,644.0,108.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,652,1,0,0,2,1,498.0,81.0,75.0,100.0,0.75,3.222115514676045,size_low
16,653,9,1,1,2,1,425.0,107.0,150.0,100.0,0.75,3.222115514676045,baseline
16,654,8,0,0,2,1,308.0,86.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,655,6,0,1,2,0,427.0,128.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,656,7,0,0,2,1,440.0,109.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,657,2,0,0,2,1,326.0,97.0,225.0,100.0,0.75,3.222115514676045,size_high
16,658,1,1,0,2,0,414.0,77.0,75.0,100.0,0.75,3.222115514676045,size_low
16,659,5,1,1,2,1,326.0,78.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,660,9,1,1,2,1,427.0,92.0,150.0,100.0,0.75,3.222115514676045,baseline
16,661,5,0,1,1,0,310.0,76.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,662,9,0,0,2,1,413.0,90.0,150.0,100.0,0.75,3.222115514676045,baseline
16,663,6,0,1,1,0,821.0,205.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,664,1,0,1,2,0,428.0,147.0,75.0,100.0,0.75,3.222115514676045,size_low
16,665,1,1,1,2,1,405.0,126.0,75.0,100.0,0.75,3.222115514676045,size_low
16,666,4,1,1,2,1,347.0,89.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,667,8,0,0,3,1,339.0,116.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,668,9,0,0,3,1,394.0,113.0,150.0,100.0,0.75,3.222115514676045,baseline
16,669,9,1,1,2,1,296.0,90.0,150.0,100.0,0.75,3.222115514676045,baseline
16,670,5,1,1,2,1,216.0,112.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,671,6,1,1,2,1,388.0,86.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,672,9,1,1,2,1,388.0,112.0,150.0,100.0,0.75,3.222115514676045,baseline
16,673,9,1,1,2,1,755.0,111.0,150.0,100.0,0.75,3.222115514676045,baseline
16,674,6,0,1,2,0,632.0,96.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,675,6,1,1,2,1,379.0,95.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,676,9,1,1,2,1,310.0,80.0,150.0,100.0,0.75,3.222115514676045,baseline
16,677,5,1,1,2,1,275.0,98.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,678,8,0,0,2,1,689.0,94.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,679,2,1,1,3,1,335.0,92.0,225.0,100.0,0.75,3.222115514676045,size_high
16,680,1,1,1,2,1,319.0,83.0,75.0,100.0,0.75,3.222115514676045,size_low
16,681,9,0,1,2,0,167.0,99.0,150.0,100.0,0.75,3.222115514676045,baseline
16,682,3,0,1,2,0,360.0,69.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,683,2,1,1,2,1,192.0,77.0,225.0,100.0,0.75,3.222115514676045,size_high
16,684,5,0,1,3,0,262.0,85.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,685,3,0,0,3,1,499.0,77.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,686,7,1,1,3,1,336.0,89.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,687,5,0,0,3,1,606.0,98.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,688,4,1,1,2,1,194.0,113.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,689,5,0,1,2,0,264.0,92.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,690,6,1,1,2,1,229.0,89.0,150.0,100.0,0.1,3.222115514676045,noise_low
16,691,4,0,0,2,1,923.0,78.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,692,8,0,0,3,1,395.0,119.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,693,3,0,1,3,0,617.0,75.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,694,1,1,1,3,1,458.0,122.0,75.0,100.0,0.75,3.222115514676045,size_low
16,695,4,0,1,3,0,211.0,92.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,696,7,0,1,3,0,427.0,66.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,697,9,0,0,3,1,606.0,97.0,150.0,100.0,0.75,3.222115514676045,baseline
16,698,5,0,0,3,1,396.0,64.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,699,5,0,0,3,1,386.0,107.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,700,9,1,1,3,1,329.0,84.0,150.0,100.0,0.75,3.222115514676045,baseline
16,701,7,1,1,3,1,313.0,92.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,702,5,1,1,3,1,262.0,90.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,703,7,0,1,3,0,391.0,86.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,704,7,1,1,3,1,380.0,70.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,705,3,0,1,3,0,355.0,80.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,706,4,0,1,3,0,328.0,91.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,707,7,1,1,4,1,359.0,268.0,150.0,100.0,0.75,1.6110577573380225,tilt_low
16,708,5,0,0,2,1,581.0,227.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,709,8,0,0,2,1,341.0,190.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,710,9,0,1,3,0,233.0,148.0,150.0,100.0,0.75,3.222115514676045,baseline
16,711,5,0,1,3,0,293.0,121.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,712,8,0,1,3,0,266.0,80.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,713,1,0,1,3,0,304.0,91.0,75.0,100.0,0.75,3.222115514676045,size_low
16,714,9,0,1,3,0,248.0,85.0,150.0,100.0,0.75,3.222115514676045,baseline
16,715,5,1,1,3,1,211.0,88.0,150.0,100.0,0.9,3.222115514676045,noise_high
16,716,3,1,1,3,1,434.0,69.0,150.0,33.0,0.75,3.222115514676045,dur_low
16,717,8,1,1,3,1,198.0,80.0,150.0,100.0,0.75,6.44423102935209,tilt_high
16,718,4,1,1,3,1,131.0,131.0,150.0,500.0,0.75,3.222115514676045,dur_high
16,719,2,1,1,3,1,221.0,54.0,225.0,100.0,0.75,3.222115514676045,size_high
16,720,9,1,1,3,1,313.0,88.0,150.0,100.0,0.75,3.222115514676045,baseline
17,1,4,0,1,3,0,790.0,969.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,2,7,1,1,4,1,474.0,715.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,3,2,0,1,2,0,938.0,853.0,225.0,100.0,0.75,3.139351153377936,size_high
17,4,6,1,1,4,1,419.0,1069.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,5,4,0,1,2,0,1243.0,1335.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,6,9,0,1,2,0,535.0,447.0,150.0,100.0,0.75,3.139351153377936,baseline
17,7,6,1,1,3,1,392.0,625.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,8,9,0,0,1,1,1274.0,745.0,150.0,100.0,0.75,3.139351153377936,baseline
17,9,6,0,1,3,0,476.0,846.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,10,6,1,1,4,1,1022.0,341.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,11,5,1,1,1,1,1912.0,864.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,12,5,1,1,1,1,516.0,669.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,13,1,1,1,2,1,594.0,1036.0,75.0,100.0,0.75,3.139351153377936,size_low
17,14,7,0,1,2,0,1096.0,1475.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,15,2,1,1,3,1,551.0,1022.0,225.0,100.0,0.75,3.139351153377936,size_high
17,16,4,0,0,2,1,1454.0,1489.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,17,9,1,1,2,1,435.0,424.0,150.0,100.0,0.75,3.139351153377936,baseline
17,18,4,1,1,3,1,604.0,1061.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,19,6,0,0,2,1,729.0,594.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,20,6,1,1,2,1,751.0,498.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,21,8,0,0,3,1,501.0,538.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,22,9,1,1,2,1,427.0,507.0,150.0,100.0,0.75,3.139351153377936,baseline
17,23,8,1,1,2,1,490.0,353.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,24,3,0,1,2,0,749.0,453.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,25,4,0,1,1,0,752.0,668.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,26,7,0,1,2,0,595.0,357.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,27,5,1,1,1,1,735.0,285.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,28,9,1,1,2,1,454.0,337.0,150.0,100.0,0.75,3.139351153377936,baseline
17,29,6,1,1,1,1,370.0,217.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,30,9,0,1,2,0,822.0,317.0,150.0,100.0,0.75,3.139351153377936,baseline
17,31,4,0,1,3,0,682.0,383.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,32,6,1,1,4,1,400.0,589.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,33,3,1,1,2,1,658.0,524.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,34,1,0,1,1,0,635.0,656.0,75.0,100.0,0.75,3.139351153377936,size_low
17,35,4,0,0,2,1,1251.0,735.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,36,9,1,1,3,1,400.0,704.0,150.0,100.0,0.75,3.139351153377936,baseline
17,37,5,1,1,1,1,534.0,280.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,38,7,1,1,3,1,534.0,615.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,39,5,1,1,2,1,929.0,529.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,40,8,1,1,3,1,728.0,886.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,41,2,1,1,4,1,727.0,375.0,225.0,100.0,0.75,3.139351153377936,size_high
17,42,1,0,1,1,0,684.0,1480.0,75.0,100.0,0.75,3.139351153377936,size_low
17,43,7,0,0,2,1,944.0,602.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,44,9,1,1,1,1,1780.0,978.0,150.0,100.0,0.75,3.139351153377936,baseline
17,45,6,0,0,2,1,430.0,575.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,46,6,1,1,2,1,416.0,283.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,47,9,1,1,3,1,536.0,625.0,150.0,100.0,0.75,3.139351153377936,baseline
17,48,2,1,1,3,1,1394.0,1388.0,225.0,100.0,0.75,3.139351153377936,size_high
17,49,9,1,1,2,1,420.0,349.0,150.0,100.0,0.75,3.139351153377936,baseline
17,50,9,1,1,2,1,518.0,381.0,150.0,100.0,0.75,3.139351153377936,baseline
17,51,6,0,1,1,0,474.0,1007.0,150.0,100.0,0.1,3.139351153377936,noise_low
17,52,8,1,1,3,1,559.0,479.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,53,9,1,1,1,1,3427.0,512.0,150.0,100.0,0.75,3.139351153377936,baseline
17,54,9,1,1,2,1,561.0,340.0,150.0,100.0,0.75,3.139351153377936,baseline
17,55,3,1,1,1,1,743.0,496.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,56,7,1,1,2,1,850.0,290.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,57,2,0,1,4,0,555.0,370.0,225.0,100.0,0.75,3.139351153377936,size_high
17,58,4,1,1,3,1,655.0,356.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,59,4,1,1,2,1,616.0,320.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,60,3,0,0,2,1,1202.0,562.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,61,7,1,1,2,1,444.0,401.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,62,4,1,1,2,1,483.0,389.0,150.0,500.0,0.75,3.139351153377936,dur_high
17,63,9,0,0,2,1,626.0,852.0,150.0,100.0,0.75,3.139351153377936,baseline
17,64,9,1,1,3,1,384.0,452.0,150.0,100.0,0.75,3.139351153377936,baseline
17,65,1,0,1,1,0,2827.0,386.0,75.0,100.0,0.75,3.139351153377936,size_low
17,66,2,1,1,2,1,2535.0,592.0,225.0,100.0,0.75,3.139351153377936,size_high
17,67,9,0,0,4,1,872.0,999.0,150.0,100.0,0.75,3.139351153377936,baseline
17,68,9,1,1,3,1,1354.0,363.0,150.0,100.0,0.75,3.139351153377936,baseline
17,69,1,1,1,1,1,914.0,383.0,75.0,100.0,0.75,3.139351153377936,size_low
17,70,7,0,0,2,1,717.0,406.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,71,5,0,0,1,1,1477.0,594.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,72,8,1,1,2,1,429.0,394.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,73,1,1,1,1,1,1804.0,534.0,75.0,100.0,0.75,3.139351153377936,size_low
17,74,7,1,1,1,1,510.0,246.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,75,3,1,1,2,1,439.0,362.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,76,2,0,1,2,0,1266.0,730.0,225.0,100.0,0.75,3.139351153377936,size_high
17,77,3,0,1,3,0,741.0,1287.0,150.0,33.0,0.75,3.139351153377936,dur_low
17,78,9,0,1,1,0,1241.0,269.0,150.0,100.0,0.75,3.139351153377936,baseline
17,79,2,1,1,2,1,976.0,519.0,225.0,100.0,0.75,3.139351153377936,size_high
17,80,1,1,1,1,1,846.0,514.0,75.0,100.0,0.75,3.139351153377936,size_low
17,81,8,0,0,4,1,399.0,1013.0,150.0,100.0,0.75,6.278702306755871,tilt_high
17,82,5,0,0,1,1,1531.0,426.0,150.0,100.0,0.9,3.139351153377936,noise_high
17,83,9,0,0,2,1,720.0,415.0,150.0,100.0,0.75,3.139351153377936,baseline
17,84,9,0,0,2,1,763.0,252.0,150.0,100.0,0.75,3.139351153377936,baseline
17,85,7,1,1,2,1,461.0,447.0,150.0,100.0,0.75,1.5696755766889678,tilt_low
17,86,1,1,1,1,1,959.0,575.0,75.0,100.0,0.75,3.139351153377936,size_low
